job_url,site,title,company,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.linkedin.com/jobs/view/3761332278,linkedin,"Software Engineer, Intern/Co-op",Meta,"New York, NY",fulltime,2023-11-08,,,,,,1,Actively Hiring,accommodations-ext@fb.com,"Want to build new features and improve existing products that more than a billion people around the world use? Are you interested in working on highly impactful technical challenges to help the world be more open and connected? Want to solve unique, large-scale, highly complex technical problems? Our development cycle is extremely fast, and we've built tools to keep it that way. It's common to write code and have it running live on the site just hours later. We push code to the site continuously and have small teams that build products that are touched by millions of people around the world. If you work for us, you will be able to make an impact immediately. Meta is seeking Software Engineer Interns to join our engineering team. As a Software Engineer at Meta, you’ll drive the development of the systems behind Meta's products, create web applications that reach billions of people, build high volume servers and be a part of a team that’s working to help people connect with each other around the globe. This internship/co-op has a minimum twelve (12) week duration.Software Engineer, Intern/Co-op Responsibilities:Develop and push production-ready code by quickly ramping on assigned codebase, product area, and/or systemComplete assigned tasks efficiently with few iterationsIdentify problem statements, outline optimal solutions, account for tradeoffs and edge casesCommunicate effectively across multiple stakeholdersMinimum Qualifications:Currently enrolled in a full-time, degree-seeking program and in the process of obtaining a Bachelors or Masters degree in computer science or a related fieldExperience coding in an industry-standard language (e.g. Java, Python, C++, Objective-C, JavaScript)Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employmentPreferred Qualifications:Demonstrated software engineering experience from a previous internship, work experience, coding competitions, or publicationsIntent to return to degree-program after the completion of the internship/co-opAbout Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
https://www.linkedin.com/jobs/view/3760644622,linkedin,Software Engineer (L5) - TV User Interface,Netflix,,fulltime,2023-11-07,,,,,,0,Actively Hiring,,"Our cross-platform team delivers novel product features on Netflix, including the flagship TV application. Our work helps members discover and connect with stories they'll love. Your work will delight millions of customers worldwide on hundreds of different TV devices, from game consoles to smart TVs to cable boxes.Our responsibilities include working on large-scale A/B tests of features - ranging from highly visible product experiences to core infrastructure that enables existing and future innovations. We care deeply about UI performance, quality, and accessibility of the Netflix TV experience. To bring new kinds of engaging and cinematic experiences to life, we partner closely with many cross-functional teams including product management, experience design, and creative production.We are looking for an experienced Web/Javascript Software Engineer to drive innovations in the TVUI member experiences space. People who excel on our team are growth-oriented, intensely curious, selfless, and collaborative.What you’ll be doingBuild, improve and optimize experiment-driven product features on the TV app that pushes the boundaries of what’s possible on performance and memory constrained devices.Almost all of your code will be TypeScript and JavaScript (React-based), building on top of our purpose-built TV platform.Partner with engineering teams, designers and product managers to define and refine concepts that will shape the future of entertainment on TV-connected devices.Collaborate with our device platform and backend service teams to create functionality to support your projects.Effective at developing strong relationships with cross-functional teams through clear communication.What sets you apart?Self-starter comfortable with identifying opportunities, seeking feedback and context to drive forward-looking technical solutionsEffective at developing strong relationships with cross-functional teams through clear communication, curiosity, and selflessnessTaking a thoughtful, practical approach to problem-solving that considers tradeoffs and avoids over-engineeringExperience building product experiences for memory and performance-constrained devicesExpertise in TypeScript/JavaScript, and can navigate different languages and technology stacks (eg. Node.js, GraphQL, etc)Deeply cares about the quality & performance of the product shippedWhy Netflix?Work with other high-performing, inclusive, and supportive engineers who are invested in each other’s growthSolve technical challenges and deploy solutions to serve the best-in-class streaming experience to millions of users worldwideHelp evolve the way people watch content online and connect with NetflixThe Netflix culture. Not just a memo, but something we practice dailyJoin our team of product-minded engineers and be part of the streaming revolution. For decades we’ve set the standard, and we’re just getting started.At Netflix, we carefully evaluate a wide range of compensation factors to arrive at your personal top of market. We rely on market indicators to guide compensation and consider your specific job, skills, and experience to get it right. These considerations can cause your compensation to vary and will also be dependent on your location.The overall market range for roles in this area of Netflix is typically $300,000 - $900,000.This market range is based on total compensation (vs. only base salary), which is in line with our compensation philosophy. Netflix is a unique culture and environment. Learn more here.We are an equal opportunity employer and celebrate diversity, recognizing that diversity of thought and background builds stronger teams. We approach diversity and inclusion seriously and thoughtfully. We do not discriminate on the basis of race, religion, color, ancestry, national origin, caste, sex, sexual orientation, gender, gender identity or expression, age, disability, medical condition, pregnancy, genetic makeup, marital status, or military service."
https://www.linkedin.com/jobs/view/3761317742,linkedin,Software Engineer (University Grad),Meta,"Burlingame, CA",,2023-11-08,,,,,,,Actively Hiring,,
https://www.linkedin.com/jobs/view/3765333866,linkedin,Software Engineer Intern - Design Systems,Discord,"San Francisco, CA",internship,2023-11-14,,,,,,0,Actively Hiring,,"The Summer InternshipAt Discord, we offer a personalized experience for interns, and our aim is to offer an experience that mimics what it is like to actually work here. We match qualified interns with projects and groups, based on interests and skill sets and fully embed interns within those groups for the summer.Internships are paid and are a minimum of 12 weeks, targeting a start date in June to accommodate varying school calendars.The TeamThe Design Systems team develops the core primitives and standards that engineers and designers use to build Discord's products. Designers and engineers on this team collaborate to accelerate product feature teams' ability to ship new features with UI that are accessible, coherent, and high quality. This team sets the standard for accessibility on Discord, and supports other engineering teams in achieving it.What You'll Be DoingHelp build the foundation of our design system and the tooling that makes it easy to use. Write code that works across our iOS, Android, desktop, and web platforms. Collaborate with Senior and Staff level engineers to grow your expertise and understand the needs and effect of your work. Build internal tools to empower all of our engineers and designers to use the design system to the fullest extent. You'll Excel In This Role If...You're excited to work with and figure out new technology, you like to learn by doingYou have experience building in React – it can be a relatively simple side project or a school assignment but you can create a simple React applicationYou are passionate about interaction design and accessibility. You are interested in making building and modifying underlying systems to make small but sweeping UI changes in an applicationSalary of $63/hour*Note: Disclosure as required by NYC Pay Transparency Law and CO Disclosure as required by sb19-085(8-5-20)Benefits listed below may differ from those available depending on terms of employmentBenefits and PerksComprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures)Mental health resources and quarterly wellness stipends14+ paid holidays, 4 weeks of PTO + use-what-you-need sick days Paid parental leave (plus fertility, adoption and other family planning benefits)Flexible long-term work options (remote and hybrid)Volunteer time offA diverse slate of Employee Resource Groups Plus commuter contributions and other perks for office-based employeesAbout UsDiscord is a voice, video and text app that helps friends and communities come together to hang out and explore their interests — from artists and activists, to study groups, sneakerheads, plant parents, and more. With 150 million monthly users across 19 million active communities, called servers, Discord has grown to become one of the most popular communications services in the world. Discord was built without selling ads or user data and instead, offers a premium subscription called Nitro that gives users special perks like higher quality streams and fun customizations.We’re working toward an inclusive world where no one feels like an outsider, where genuine human connection is a click, text chat, or voice call away. A place where everyone can find belonging. Challenging? Heck yes. Rewarding? Double heck yes. It’s a mission that gives us the chance to positively impact millions of people all over the world. So if this strikes a chord with you, come build belonging with us!"
https://www.linkedin.com/jobs/view/3756077021,linkedin,Software Engineer - Early Career,Lockheed Martin,"Littleton, CO",fulltime,2023-11-08,,,,,,0,Actively Hiring,,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work. With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility.Your Mission is Ours.Lockheed Martin Space is seeking a full-time Early Career Software Engineer. In this role, you will troubleshoot andimplement solutions to a variety of softwareengineering problems in a timely manner, workin a highly collaborative environment withfrequent and direct interaction with peers andoccasional customer interactions, and create testscenarios for code changes to test new capabilityor verify defect fix using Python. The successfulcandidate will have experience and/orknowledge of Java and excellent team orientation, oral and written communications skills.Optional as Required: Must be a US Citizen; this position will require a government security clearance. This position is located at a facility that requires special access.Basic QualificationsGraduate with a Computer Science or otherengineering related degree program from anaccredited college/university.The selected candidate must have experiencedeveloping software in Java, and haveexperience with the Linux OS.Must be a US Citizen; this position will requireobtaining a government security clearance. Thisposition is located at a facility that requiresspecial access.Desired Skills Agile methodology SW lifecycle (from development throughintegration/testing to deployment) Domain knowledge of mission planning andscheduling IntelliJ, JMS, Junit, Gradle, Jenkins, Python Experience with J2EE and web services C++ and algorithm experienceStrong ability to work as a member of a smallhighly skilled team in a dynamic environment isRequiredSecurity Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration.Clearance Level: TS/SCI w/PolyOther Important Information You Should KnowExpression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.Schedule for this Position: 9x80 every other Friday offPay RateThe annual base salary range for this position in Colorado or Washington is $57,800 - $110,800. Please note that the salary information is a general guideline only. Lockheed Martin considers factors such as (but not limited to) scope and responsibilities of the position, candidate's work experience, education/ training, key skills as well as market and business considerations when extending an offer.Benefits offered: Medical, Dental, Vision, Life Insurance, Short-Term Disability, Long-Term Disability, 401(k) match, Flexible Spending Accounts, EAP, Education Assistance, Parental Leave, Paid time off, and Holidays.(Washington state applicants only) Non-represented full time employees: accrue 10 hours per month of Paid Time Off (PTO); receive 40 hours of Granted PTO annually for incidental absences; receive at least 90 hours for holidays. Represented full time employees accrue 6.67 hours of PTO per month; accrue up to 52 hours of sick leave annually; receive at least 96 hours for holidays. PTO is prorated based on hours worked and start date during the calendar year.This position is incentive plan eligible.Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.If this sounds like a culture you connect with, you’re invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications.Experience Level: 4 yr and up CollegeBusiness Unit: SPACERelocation Available: PossibleCareer Area: Software EngineeringType: Full-TimeShift: First"
https://www.linkedin.com/jobs/view/3765338366,linkedin,Software Engineer,Oracle,,fulltime,2023-11-14,,,,,,0,Actively Hiring,,"Looking for a Software developer with 2-4 years web development experience. Design, develop, troubleshoot and debug web applications that extract meaning from analytics warehouses and present them as actionable visuals to help clients achieve better outcomes.As a member of the Oracle Health division, you will be part of a team that is passionate about improving the state of healthcare by creating, maintaining, and improving a complex web application that focuses on helping clients use their own data to identify potential areas for improvement and tracking the impact of their changes.RequirementsProfessional experience in:Python, Django, SQL, Javascript, React, creating/calling RESTful APIs.Responsibilities:Duties include development in Python, Django, SQL, Javascript, and React; Using a distributed version control system (git). Other expectations: working in a team environment (sharing knowledge, commenting on code, etc.), using containerized applications, creating and calling RESTful APIs, knowledge of cloud infrastructure basics. Familiarity with analytics concepts and platforms a plus."
https://www.linkedin.com/jobs/view/3759704644,linkedin,Software Engineer - Early Career,Lockheed Martin,"Herndon, VA",parttime,2023-11-13,,,,,,0,Actively Hiring,,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work. With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility. Your Mission is OursThe GVS system was first deployed in 2006 and became a Program of Record in 2008. The program’s mission is to provide visualization services that facilitate access to GEOINT data and products in an online, on-demand environment to agencies across the Federal Government. The GVS suite of services are provided to the community in various formats to allow integration across a wide variety of client technologies and applications. GVS also provides applications that can be used to visualize GEOINT as well as additional utilities & technologies that aid in visualization.The GVS program is seeking an Early Career Software Engineer to support an agile scrum team in performing sustainment and new development activities based on program priorities. Successful candidates for this position will have training (BS) in a science or technology related discipline and experience in at least one of these skill or computer language areas: JavaScript, Java, C, C++, C#, XML, Windows, .NET, and LINUX/UNIX, system software and scripting development, web development, System analysis, System design, Software Design, Software Development and Implementation, Software Test. Candidate will work in an Agile team environment utilizing Scaled Agile Framework (SAFe) or other agile methodologies and processes. Applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information.Basic Qualifications Acceptable degree programs will include only science and technology related programs such as Computer Science, Systems Engineering, Electrical Engineering, Computer Engineering, etc. Applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information, including US Citizenship. Ability to obtain a TS/SCI Clearance required for this role. Web Application Development experience Experience working on a Development team within SAFe or other Agile Release Trains Excellent written and verbal communication skills Strong interpersonal skills Ability to work in a fast-paced, dynamic, collaborative team environmentDesired Skills Prior experience working with one or more of the following environments and applications: Red Had Linux, Postgres, AWS, and Apache Proficiency with one or more of the following software languages: JavaScript, Java, PHP, C++. Candidate will have knowledge of basic software practices such as coding standards, unit testing and configuration management, database and system administration. Good communication skills. Strong team player. Candidate will work in an Agile team environment utilizing software methodologies and processes. Familiarity with Agile Development Process a plus. Strong communication skills a results-oriented team player, creative thinker and problem-solver and follow all ethical standards of the Lockheed Martin Corporation. Experience with Angular and/or Angular.JS Experience with Git and contributing to open source projects Prior experiences working under a microservices architecture such as DockerSecurity Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration.Clearance Level: TS/SCIOther Important Information You Should KnowExpression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.Ability to Work Remotely: Part-time Remote Telework: The employee selected for this position will work part of their work schedule remotely and part of their work schedule at a designated Lockheed Martin facility. The specific weekly schedule will be discussed during the hiring process.Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.Schedule for this Position: 9x80 every other Friday offLockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.If this sounds like a culture you connect with, you’re invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications.Experience Level: 4 yr and up CollegeBusiness Unit: SPACERelocation Available: PossibleCareer Area: Software EngineeringType: Full-TimeShift: First"
https://www.linkedin.com/jobs/view/3763235154,linkedin,"Software Engineer, Intern/Co-op",Meta,"Seattle, WA",,2023-11-11,,,,,,,Actively Hiring,,
https://www.linkedin.com/jobs/view/3762360753,linkedin,Software Engineer Intern - Perks (Core Product),Discord,"San Francisco, CA",,2023-11-10,,,,,,,Actively Hiring,,
https://www.linkedin.com/jobs/view/3761333192,linkedin,"Software Engineer, Intern/Co-op",Meta,"Menlo Park, CA",fulltime,2023-11-08,,,,,,1,Actively Hiring,accommodations-ext@fb.com,"Want to build new features and improve existing products that more than a billion people around the world use? Are you interested in working on highly impactful technical challenges to help the world be more open and connected? Want to solve unique, large-scale, highly complex technical problems? Our development cycle is extremely fast, and we've built tools to keep it that way. It's common to write code and have it running live on the site just hours later. We push code to the site continuously and have small teams that build products that are touched by millions of people around the world. If you work for us, you will be able to make an impact immediately. Meta is seeking Software Engineer Interns to join our engineering team. As a Software Engineer at Meta, you’ll drive the development of the systems behind Meta's products, create web applications that reach billions of people, build high volume servers and be a part of a team that’s working to help people connect with each other around the globe. This internship/co-op has a minimum twelve (12) week duration.Software Engineer, Intern/Co-op Responsibilities:Develop and push production-ready code by quickly ramping on assigned codebase, product area, and/or systemComplete assigned tasks efficiently with few iterationsIdentify problem statements, outline optimal solutions, account for tradeoffs and edge casesCommunicate effectively across multiple stakeholdersMinimum Qualifications:Currently enrolled in a full-time, degree-seeking program and in the process of obtaining a Bachelors or Masters degree in computer science or a related fieldExperience coding in an industry-standard language (e.g. Java, Python, C++, Objective-C, JavaScript)Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employmentPreferred Qualifications:Demonstrated software engineering experience from a previous internship, work experience, coding competitions, or publicationsIntent to return to degree-program after the completion of the internship/co-opAbout Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
https://in.indeed.com/viewjob?jk=8878af3807c0b7d9,indeed,Developer,London Stock Exchange Group,"Hyderabad, TS, India",,2023-08-31,,,,,False,0,,,Proven ability to work effectively in a team-oriented environment. Excellent communication skills with the ability to liaise effectively with both technical…
https://in.indeed.com/viewjob?jk=ff000717bab43146,indeed,Senior Software Engineer,NetApp,"Bengaluru, KA, India",,2023-11-10,,,,,False,0,,,"Experience in the architecture, design and development of system software. Good hands on experience in C, C++ languages and debugging with GDB."
https://in.indeed.com/viewjob?jk=e6e608bac4efc851,indeed,Software Development Specialist,GoBOLT,"Gurgaon, HR, India",,2022-03-24,,,,,False,0,,,"Design, test and develop software to meet user needs. Create complex databases for organisations. Document application process for future maintenance and…"
https://in.indeed.com/viewjob?jk=b28cb698a3464084,indeed,Senior Software Engineer,RSA,"Bengaluru, KA, India",fulltime,2023-05-08,,,,,False,0,,,Ability to code/debug moderately sophisticated programs using design specifications. NetWitness provides the unique ability to provide one single platform with…
https://in.indeed.com/viewjob?jk=8bc3116304ab402f,indeed,IT Sector (software) Job in South Korea/japan,InterCareer Service India Pvt. Ltd.,"Gurgaon, HR, India",fulltime,2023-10-11,yearly,2330448,3328060,INR,False,0,,,Employment Visa: E-7 VISA (Providing Full-time working visa). IT (Software): 3 years (Preferred). Bachelors/Masters degree in the relevant field + minimum 2…
https://in.indeed.com/viewjob?jk=86a1ead74dfe8fcb,indeed,Software Engineer,Tech mahindra,"Mumbai, MH, India",,2023-08-03,,,,,False,0,,,"Confirm SO raised as per demand U2 Mumbai PL/SQL Expertise, DML/DDL experience, java minor Problem and Incident Management Report preparation, log…"
https://in.indeed.com/viewjob?jk=92bc5518a9782531,indeed,Full Stack Developer,Ankr Health,"Bengaluru, KA, India",fulltime,2023-09-15,,,,,False,0,,,Working experience deploying and supporting software solutions in a production environment using CI-CD pipeline and container tools (Docker).
https://in.indeed.com/viewjob?jk=452d9a47a217de44,indeed,Development Operations Engineer,Deloitte,"Hyderabad, TS, India",fulltime,2023-09-06,,,,,False,0,,,Working with software developers and software engineers to ensure that development follows established processes and works as intended.
https://in.indeed.com/viewjob?jk=04016b324c4d6269,indeed,Engineer,Corezeal Technologies,India,,2020-01-17,,,,,False,0,,,"Key Skills: Java, Spring MVC, HTML, CSS, bootstrap, java scripts and knowledge of android is added advantage."
https://in.indeed.com/viewjob?jk=444bbbe157d83bea,indeed,Wordpress Developer,Insignia Technolabs,"Ahmedabad, GJ, India",fulltime,2023-11-05,monthly,16000,35000,INR,False,0,,,"Demonstrated ability to meet project deadlines. Your primary responsibilities will include theme and plugin development, ensuring the functionality and…"
https://in.indeed.com/viewjob?jk=d1486719d0120da5,indeed,Senior Engineer,Publicis Sapient,"Bengaluru, KA, India",fulltime,2023-10-23,,,,,False,0,,,"Focus on quality by implementing best practices like logging, calling out technical debt, meeting KPIs using code quality tools like SonarQube, ESLint …"
https://in.indeed.com/viewjob?jk=48aca934eacfb26d,indeed,Software Engineer,Cisco Systems,"Bengaluru, KA, India",fulltime,2023-11-22,,,,,False,0,,,"Solid communications and organizational skills, and ability to work successfully in a team environment. Someone with an ability to take the lead in developing…"
https://in.indeed.com/viewjob?jk=cc7bd868f890a3e4,indeed,Senior Developer,Cencora,"Pune, MH, India",fulltime,2023-11-14,,,,,False,0,,,Interacts with user management regarding project status and user requirements to promote an environment with improved productivity and satisfaction.
https://in.indeed.com/viewjob?jk=caf2d6c65f06fd42,indeed,Software Engineer Intern,AIOEAM,"Remote, India",internship,2023-10-31,,,,,True,0,,,"Develop prototype applications and design user interfaces. Establish and maintain coding standards, and automate manual tasks."
https://in.indeed.com/viewjob?jk=30089662d804988f,indeed,Software Engineer,Cencora,"Pune, MH, India",fulltime,2023-11-14,,,,,False,0,,,"Participates in a collaborative team supporting current applications, as well as future technology platforms that touch every part of business, including…"
https://in.indeed.com/viewjob?jk=116ffc68c543783c,indeed,Full Stack Developer,Exeevo,"Bengaluru, KA, India",fulltime,2023-08-05,,,,,False,0,,,Familiarity with working in an Agile peer code review collaborative environment. Passion for software development processes. AWS or Azure cloud platforms.
https://in.indeed.com/viewjob?jk=cc7bd868f890a3e4,indeed,Senior Developer,Cencora,"Pune, MH, India",fulltime,2023-11-14,,,,,False,0,,,Interacts with user management regarding project status and user requirements to promote an environment with improved productivity and satisfaction.
https://in.indeed.com/viewjob?jk=caf2d6c65f06fd42,indeed,Software Engineer Intern,AIOEAM,"Remote, India",internship,2023-10-31,,,,,True,0,,,"Develop prototype applications and design user interfaces. Establish and maintain coding standards, and automate manual tasks."
https://in.indeed.com/viewjob?jk=29a3a0f64f9d110f,indeed,Software Engineer,BookMyShow,"Mumbai, MH, India",,2023-11-09,,,,,False,0,,,"Participate in code reviews and help collectively solve complex problems like routing, repo structure, isomorphic rendering, automated performance benchmarking…"
https://in.indeed.com/viewjob?jk=619ddf13dd1ce230,indeed,Trainee Engineer,Intellore,"Pune, MH, India",fulltime,2023-11-08,,,,,False,0,,,The engineer will also participate in structured training to build proficiency in these technologies. Best Practices: Follow industry standards and coding…
